YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2015,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.72,0.72,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.40,5.4,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.24,0.24,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.72,0.72,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.40,5.4,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.50,1.5,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.50,1.5,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.24,0.24,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.72,0.72,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.09,0.09,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,CT,Connecticut,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.40,5.4,,,,,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),,09,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,DC,District of Columbia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.30,0.3,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.16,0.16,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,6.50,6.5,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.01,1.01,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.97,0.97,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.63,1.63,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,2.25,2.25,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.97,0.97,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.89,1.89,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.48,0.48,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.16,0.16,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.48,0.48,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.01,1.01,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,4.50,4.5,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,2.25,2.25,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.75,3.75,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.89,1.89,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.48,0.48,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.26,0.26,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.01,1.01,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.48,0.48,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,2.25,2.25,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.75,3.75,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,6.50,6.5,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.89,1.89,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,1.01,1.01,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.97,0.97,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.16,0.16,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,DE,Delaware,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,3.75,3.75,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),,10,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,0.42,0.42,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,2.25,2.25,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,GA,Georgia,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,1.89,1.89,,,,,Overall,Overall,,,,,POINT (-83.62758034599966 32.83968109300048),,13,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,FL,Florida,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,6.50,6.5,,,,,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),,12,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.75,1.75,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.38,1.38,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.98,5.98,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.75,1.75,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.38,1.38,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.98,5.98,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,5.98,5.98,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2015,2015,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.75,1.75,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.75,1.75,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2017,2017,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2015,2015,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2017,2017,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.19,0.19,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.38,1.38,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,HI,Hawaii,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.93,0.93,,,,,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2019,2019,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,IA,Iowa,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,GU,Guam,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,-,No data available,,,Overall,Overall,,,,,POINT (144.793731 13.444304),,66,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.39,1.39,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2019,2019,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,1.39,1.39,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2015,2015,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2019,2019,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.23,0.23,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2017,2017,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.23,0.23,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (distilled spirits),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_3,USD,OVERALL,OVR,,,,
2012,2012,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (wine),,$,US Dollars,,,^^,"State directly controlled the sale of (beer/wine/distilled spirits) at the retail and/or wholesale levels. State prices for (beer/wine/distilled spirits) combined both markups and taxes, so tax rates for this beverage type could not be determined.",,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_2,USD,OVERALL,OVR,,,,
2012,2012,IL,Illinois,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.23,0.23,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
2012,2012,ID,Idaho,APIS,Alcohol,Amount of alcohol excise tax by beverage type (beer),,$,US Dollars,0.15,0.15,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,ALC,ALC8_0_1,USD,OVERALL,OVR,,,,
